t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
1.00797e-05,9.51529e-06,5.18124,226.947,24314.8,94797.7,9.51529e-06,-0.000205819
1.00897e-05,9.56643e-06,5.04791,228.037,24041.8,93979,9.56643e-06,-0.000203517
1.00997e-05,9.61626e-06,4.91814,229.151,23785.6,93160.6,9.61626e-06,-0.000201078
1.01097e-05,9.66481e-06,4.79176,230.282,23544.6,92342.6,9.66481e-06,-0.000198519
1.01197e-05,9.71211e-06,4.66865,231.429,23317.7,91524.9,9.71211e-06,-0.000195853
1.01297e-05,9.75819e-06,4.54865,232.586,23103.8,90707.6,9.75819e-06,-0.000193094
1.01397e-05,9.80309e-06,4.43166,233.75,22901.9,89890.7,9.80309e-06,-0.000190252
1.01497e-05,9.84683e-06,4.31754,234.919,22711,89074.2,9.84683e-06,-0.00018734
1.01597e-05,9.88945e-06,4.20619,236.09,22530.4,88258.3,9.88945e-06,-0.000184368
1.01697e-05,9.93096e-06,4.09751,237.261,22359.2,87442.8,9.93096e-06,-0.000181345
1.01797e-05,9.97141e-06,3.99139,238.428,22196.9,86627.9,9.97141e-06,-0.00017828
1.01897e-05,1.00108e-05,3.88775,239.591,22042.9,85813.6,1.00108e-05,-0.000175181
1.01997e-05,1.00492e-05,3.78649,240.747,21896.5,84999.9,1.00492e-05,-0.000172055
1.02097e-05,1.00865e-05,3.68753,241.896,21757.3,84186.8,1.00865e-05,-0.00016891
1.02197e-05,1.01229e-05,3.59079,243.035,21624.8,83374.5,1.01229e-05,-0.000165752
1.02297e-05,1.01584e-05,3.4962,244.163,21498.7,82562.8,1.01584e-05,-0.000162586
1.02397e-05,1.01929e-05,3.40368,245.28,21378.4,81751.9,1.01929e-05,-0.000159419
1.02497e-05,1.02264e-05,3.31318,246.385,21263.8,80941.7,1.02264e-05,-0.000156253
1.02597e-05,1.02591e-05,3.22462,247.476,21154.5,80132.3,1.02591e-05,-0.000153095
1.02697e-05,1.02909e-05,3.13795,248.553,21050.1,79323.8,1.02909e-05,-0.000149948
1.02797e-05,1.03219e-05,3.0531,249.616,20950.4,78516.2,1.03219e-05,-0.000146816
1.02897e-05,1.0352e-05,2.97003,250.663,20855.3,77709.4,1.0352e-05,-0.000143702
1.02997e-05,1.03813e-05,2.88868,251.695,20764.3,76903.6,1.03813e-05,-0.000140609
1.03097e-05,1.04098e-05,2.80901,252.711,20677.4,76098.7,1.04098e-05,-0.000137539
1.03197e-05,1.04375e-05,2.73096,253.711,20594.4,75294.9,1.04375e-05,-0.000134496
1.03297e-05,1.04644e-05,2.65449,254.694,20515,74492.1,1.04644e-05,-0.00013148
1.03397e-05,1.04906e-05,2.57956,255.661,20439.2,73690.3,1.04906e-05,-0.000128495
1.03497e-05,1.0516e-05,2.50613,256.611,20366.6,72889.6,1.0516e-05,-0.000125542
1.03597e-05,1.05407e-05,2.43416,257.544,20297.4,72090,1.05407e-05,-0.000122623
1.03697e-05,1.05647e-05,2.36362,258.461,20231.1,71291.6,1.05647e-05,-0.000119738
1.03797e-05,1.0588e-05,2.29446,259.361,20167.9,70494.4,1.0588e-05,-0.000116888
1.03897e-05,1.06106e-05,2.22665,260.244,20107.5,69698.4,1.06106e-05,-0.000114076
1.03997e-05,1.06325e-05,2.16017,261.111,20049.9,68903.7,1.06325e-05,-0.000111301
1.04097e-05,1.06538e-05,2.09498,261.961,19994.9,68110.2,1.06538e-05,-0.000108565
1.04197e-05,1.06744e-05,2.03105,262.795,19942.4,67318,1.06744e-05,-0.000105867
1.04297e-05,1.06944e-05,1.96835,263.612,19892.4,66527.2,1.06944e-05,-0.000103209
1.04397e-05,1.07138e-05,1.90687,264.414,19844.8,65737.8,1.07138e-05,-0.000100591
1.04497e-05,1.07326e-05,1.84656,265.199,19799.6,64949.7,1.07326e-05,-9.8013e-05
1.04597e-05,1.07507e-05,1.78741,265.969,19756.5,64163.1,1.07507e-05,-9.5475e-05
1.04697e-05,1.07683e-05,1.72939,266.723,19715.6,63378,1.07683e-05,-9.29773e-05
1.04797e-05,1.07853e-05,1.67248,267.462,19676.9,62594.4,1.07853e-05,-9.052e-05
1.04897e-05,1.08018e-05,1.61666,268.186,19640.2,61812.2,1.08018e-05,-8.8103e-05
1.04997e-05,1.08177e-05,1.56191,268.895,19605.4,61031.7,1.08177e-05,-8.57262e-05
1.05097e-05,1.0833e-05,1.5082,269.59,19572.6,60252.7,1.0833e-05,-8.33895e-05
1.05197e-05,1.08478e-05,1.45553,270.27,19541.7,59475.4,1.08478e-05,-8.10928e-05
1.05297e-05,1.08621e-05,1.40386,270.936,19512.6,58699.7,1.08621e-05,-7.88357e-05
1.05397e-05,1.08759e-05,1.35319,271.588,19485.3,57925.7,1.08759e-05,-7.6618e-05
1.05497e-05,1.08892e-05,1.3035,272.227,19459.7,57153.4,1.08892e-05,-7.44394e-05
1.05597e-05,1.0902e-05,1.25476,272.852,19435.8,56382.9,1.0902e-05,-7.22996e-05
1.05697e-05,1.09143e-05,1.20697,273.464,19413.6,55614.1,1.09143e-05,-7.01982e-05
1.05797e-05,1.09261e-05,1.1601,274.064,19393,54847.1,1.09261e-05,-6.81349e-05
1.05897e-05,1.09375e-05,1.11416,274.65,19374,54082,1.09375e-05,-6.61092e-05
1.05997e-05,1.09484e-05,1.06911,275.225,19356.5,53318.7,1.09484e-05,-6.41208e-05
1.06097e-05,1.09589e-05,1.02495,275.787,19340.4,52557.4,1.09589e-05,-6.21691e-05
1.06197e-05,1.09689e-05,0.981663,276.337,19325.9,51797.9,1.09689e-05,-6.02539e-05
1.06297e-05,1.09785e-05,0.93924,276.876,19312.8,51040.4,1.09785e-05,-5.83745e-05
1.06397e-05,1.09877e-05,0.897668,277.403,19301.1,50284.9,1.09877e-05,-5.65307e-05
1.06497e-05,1.09965e-05,0.856936,277.919,19290.8,49531.4,1.09965e-05,-5.47218e-05
1.06597e-05,1.10048e-05,0.817031,278.424,19281.7,48780,1.10048e-05,-5.29476e-05
1.06697e-05,1.10128e-05,0.777945,278.918,19274,48030.6,1.10128e-05,-5.12074e-05
1.06797e-05,1.10204e-05,0.739666,279.402,19267.6,47283.4,1.10204e-05,-4.95008e-05
1.06897e-05,1.10276e-05,0.702185,279.876,19262.4,46538.2,1.10276e-05,-4.78274e-05
1.06997e-05,1.10345e-05,0.665493,280.339,19258.5,45795.2,1.10345e-05,-4.61867e-05
1.07097e-05,1.10409e-05,0.62958,280.792,19255.7,45054.5,1.10409e-05,-4.45782e-05
1.07197e-05,1.1047e-05,0.594438,281.236,19254.1,44315.9,1.1047e-05,-4.30015e-05
1.07297e-05,1.10528e-05,0.560058,281.67,19253.6,43579.6,1.10528e-05,-4.14562e-05
1.07397e-05,1.10582e-05,0.526432,282.095,19254.3,42845.6,1.10582e-05,-3.99417e-05
1.07497e-05,1.10633e-05,0.493553,282.511,19256,42113.9,1.10633e-05,-3.84577e-05
1.07597e-05,1.10681e-05,0.461413,282.917,19258.7,41384.5,1.10681e-05,-3.70037e-05
1.07697e-05,1.10726e-05,0.430005,283.315,19262.6,40657.5,1.10726e-05,-3.55793e-05
1.07797e-05,1.10767e-05,0.399321,283.704,19267.4,39932.8,1.10767e-05,-3.41841e-05
1.07897e-05,1.10806e-05,0.369356,284.085,19273.1,39210.6,1.10806e-05,-3.28176e-05
1.07997e-05,1.10841e-05,0.340101,284.458,19279.9,38490.9,1.10841e-05,-3.14795e-05
1.08097e-05,1.10874e-05,0.311552,284.822,19287.6,37773.6,1.10874e-05,-3.01693e-05
1.08197e-05,1.10903e-05,0.283702,285.178,19296.1,37058.9,1.10903e-05,-2.88867e-05
1.08297e-05,1.1093e-05,0.256546,285.526,19305.6,36346.7,1.1093e-05,-2.76312e-05
1.08397e-05,1.10955e-05,0.230076,285.867,19315.9,35637,1.10955e-05,-2.64026e-05
1.08497e-05,1.10977e-05,0.204289,286.2,19327.1,34930,1.10977e-05,-2.52005e-05
1.08597e-05,1.10996e-05,0.179179,286.525,19339,34225.5,1.10996e-05,-2.40244e-05
1.08697e-05,1.11012e-05,0.15474,286.843,19351.8,33523.7,1.11012e-05,-2.28741e-05
1.08797e-05,1.11027e-05,0.130968,287.154,19365.3,32824.6,1.11027e-05,-2.17493e-05
1.08897e-05,1.11039e-05,0.107858,287.458,19379.5,32128.2,1.11039e-05,-2.06495e-05
1.08997e-05,1.11048e-05,0.0854054,287.755,19394.5,31434.5,1.11048e-05,-1.95746e-05
1.09097e-05,1.11056e-05,0.0636054,288.045,19410.1,30743.6,1.11056e-05,-1.85241e-05
1.09197e-05,1.11061e-05,0.0424537,288.328,19426.4,30055.5,1.11061e-05,-1.74978e-05
1.09297e-05,1.11064e-05,0.0219462,288.604,19443.3,29370.2,1.11064e-05,-1.64954e-05
1.09397e-05,1.11065e-05,0.00207876,288.874,19460.9,28687.7,1.11065e-05,-1.55166e-05
1.09497e-05,1.11065e-05,-0.0171527,289.137,19479,28008.1,1.11065e-05,-1.45612e-05
1.09597e-05,1.11062e-05,-0.0357519,289.394,19497.7,27331.4,1.11062e-05,-1.36288e-05
1.09697e-05,1.11058e-05,-0.0537229,289.645,19516.9,26657.6,1.11058e-05,-1.27193e-05
1.09797e-05,1.11051e-05,-0.0710691,289.889,19536.7,25986.7,1.11051e-05,-1.18323e-05
1.09897e-05,1.11043e-05,-0.0877943,290.127,19556.9,25318.9,1.11043e-05,-1.09677e-05
1.09997e-05,1.11034e-05,-0.103902,290.359,19577.6,24654,1.11034e-05,-1.01252e-05
1.10097e-05,1.11023e-05,-0.119395,290.585,19598.8,23992.1,1.11023e-05,-9.30451e-06
1.10197e-05,1.1101e-05,-0.134278,290.805,19620.4,23333.4,1.1101e-05,-8.50553e-06
1.10297e-05,1.10996e-05,-0.148553,291.019,19642.3,22677.6,1.10996e-05,-7.728e-06
1.10397e-05,1.1098e-05,-0.162224,291.227,19664.6,22025,1.1098e-05,-6.97172e-06
1.10497e-05,1.10963e-05,-0.175294,291.43,19687.3,21375.6,1.10963e-05,-6.2365e-06
1.10597e-05,1.10945e-05,-0.187766,291.627,19710.3,20729.2,1.10945e-05,-5.52215e-06
1.10697e-05,1.10926e-05,-0.199643,291.818,19733.5,20086.1,1.10926e-05,-4.82848e-06
1.10797e-05,1.10905e-05,-0.210928,292.003,19757,19446.2,1.10905e-05,-4.15532e-06
1.10897e-05,1.10884e-05,-0.221624,292.183,19780.8,18809.5,1.10884e-05,-3.5025e-06
1.10997e-05,1.10861e-05,-0.231734,292.358,19804.7,18176,1.10861e-05,-2.86985e-06
1.11097e-05,1.10837e-05,-0.241261,292.527,19828.9,17545.9,1.10837e-05,-2.25722e-06
1.11197e-05,1.10813e-05,-0.250208,292.69,19853.2,16919,1.10813e-05,-1.66445e-06
1.11297e-05,1.10787e-05,-0.258577,292.848,19877.6,16295.5,1.10787e-05,-1.0914e-06
1.11397e-05,1.10761e-05,-0.266372,293.001,19902.1,15675.3,1.10761e-05,-5.37911e-07
1.11497e-05,1.10734e-05,-0.273595,293.149,19926.7,15058.6,1.10734e-05,-3.85537e-09
1.11597e-05,1.10706e-05,-0.28025,293.291,19951.4,14445.2,1.10706e-05,5.10904e-07
1.11697e-05,1.10678e-05,-0.286338,293.428,19976,13835.2,1.10678e-05,1.0065e-06
1.11797e-05,1.10649e-05,-0.291863,293.56,20000.7,13228.8,1.10649e-05,1.48305e-06
1.11897e-05,1.1062e-05,-0.296828,293.687,20025.3,12625.7,1.1062e-05,1.94068e-06
1.11997e-05,1.1059e-05,-0.301235,293.809,20049.8,12026.2,1.1059e-05,2.37952e-06
1.12097e-05,1.10559e-05,-0.305088,293.925,20074.3,11430.2,1.10559e-05,2.79967e-06
1.12197e-05,1.10529e-05,-0.308388,294.036,20098.6,10837.8,1.10529e-05,3.20125e-06
1.12297e-05,1.10498e-05,-0.31114,294.143,20122.8,10248.9,1.10498e-05,3.58436e-06
1.12397e-05,1.10466e-05,-0.313346,294.244,20146.8,9663.67,1.10466e-05,3.94912e-06
1.12497e-05,1.10435e-05,-0.315008,294.341,20170.6,9082.02,1.10435e-05,4.29563e-06
1.12597e-05,1.10404e-05,-0.31613,294.432,20194.2,8504.01,1.10404e-05,4.62399e-06
1.12697e-05,1.10372e-05,-0.316716,294.518,20217.5,7929.67,1.10372e-05,4.9343e-06
1.12797e-05,1.1034e-05,-0.316767,294.6,20240.5,7359.01,1.1034e-05,5.22665e-06
1.12897e-05,1.10309e-05,-0.316287,294.676,20263.2,6792.06,1.10309e-05,5.50114e-06
1.12997e-05,1.10277e-05,-0.315279,294.748,20285.6,6228.85,1.10277e-05,5.75788e-06
1.13097e-05,1.10245e-05,-0.313747,294.815,20307.6,5669.39,1.10245e-05,5.99694e-06
1.13197e-05,1.10214e-05,-0.311693,294.877,20329.1,5113.7,1.10214e-05,6.21842e-06
1.13297e-05,1.10183e-05,-0.30912,294.934,20350.3,4561.81,1.10183e-05,6.42242e-06
1.13397e-05,1.10152e-05,-0.306033,294.986,20370.9,4013.75,1.10152e-05,6.60903e-06
1.13497e-05,1.10122e-05,-0.302434,295.034,20391.1,3469.52,1.10122e-05,6.77833e-06
1.13597e-05,1.10092e-05,-0.298328,295.077,20410.8,2929.16,1.10092e-05,6.93041e-06
1.13697e-05,1.10062e-05,-0.293717,295.115,20429.9,2392.68,1.10062e-05,7.06537e-06
1.13797e-05,1.10033e-05,-0.288605,295.148,20448.4,1860.11,1.10033e-05,7.18329e-06
1.13897e-05,1.10005e-05,-0.282995,295.177,20466.3,1331.46,1.10005e-05,7.28427e-06
1.13997e-05,1.09977e-05,-0.276893,295.201,20483.6,806.764,1.09977e-05,7.3684e-06
1.14097e-05,1.09949e-05,-0.2703,295.22,20500.3,286.035,1.09949e-05,7.43576e-06
1.14197e-05,1.09923e-05,-0.263222,295.235,20516.2,-230.706,1.09923e-05,7.48645e-06
1.14297e-05,1.09897e-05,-0.255662,295.245,20531.5,-743.437,1.09897e-05,7.52057e-06
1.14397e-05,1.09871e-05,-0.247624,295.25,20545.9,-1252.14,1.09871e-05,7.5382e-06
1.14497e-05,1.09847e-05,-0.239113,295.251,20559.7,-1756.79,1.09847e-05,7.53945e-06
1.14597e-05,1.09824e-05,-0.230133,295.247,20572.6,-2257.37,1.09824e-05,7.52441e-06
1.14697e-05,1.09801e-05,-0.220687,295.239,20584.7,-2753.87,1.09801e-05,7.49318e-06
1.14797e-05,1.0978e-05,-0.210781,295.226,20595.9,-3246.25,1.0978e-05,7.44587e-06
1.14897e-05,1.09759e-05,-0.200419,295.209,20606.3,-3734.51,1.09759e-05,7.38257e-06
1.14997e-05,1.09739e-05,-0.189605,295.187,20615.8,-4218.62,1.09739e-05,7.30339e-06
1.15097e-05,1.09721e-05,-0.178344,295.161,20624.3,-4698.56,1.09721e-05,7.20844e-06
1.15197e-05,1.09704e-05,-0.166642,295.13,20631.9,-5174.32,1.09704e-05,7.09782e-06
1.15297e-05,1.09688e-05,-0.154502,295.095,20638.6,-5645.87,1.09688e-05,6.97166e-06
1.15397e-05,1.09673e-05,-0.14193,295.056,20644.2,-6113.2,1.09673e-05,6.83007e-06
1.15497e-05,1.09659e-05,-0.128931,295.013,20648.8,-6576.29,1.09659e-05,6.67316e-06
1.15597e-05,1.09647e-05,-0.115511,294.965,20652.3,-7035.11,1.09647e-05,6.50105e-06
1.15697e-05,1.09636e-05,-0.101674,294.913,20654.8,-7489.66,1.09636e-05,6.31388e-06
1.15797e-05,1.09627e-05,-0.0874251,294.856,20656.2,-7939.92,1.09627e-05,6.11176e-06
1.15897e-05,1.09619e-05,-0.0727709,294.796,20656.5,-8385.86,1.09619e-05,5.89484e-06
1.15997e-05,1.09612e-05,-0.0577166,294.731,20655.7,-8827.47,1.09612e-05,5.66323e-06
1.16097e-05,1.09607e-05,-0.0422678,294.663,20653.7,-9264.73,1.09607e-05,5.41709e-06
1.16197e-05,1.09604e-05,-0.0264304,294.59,20650.6,-9697.63,1.09604e-05,5.15655e-06
1.16297e-05,1.09602e-05,-0.0102102,294.513,20646.2,-10126.1,1.09602e-05,4.88176e-06
1.16397e-05,1.09602e-05,0.00638679,294.433,20640.7,-10550.2,1.09602e-05,4.59287e-06
1.16497e-05,1.09603e-05,0.0233545,294.348,20633.9,-10969.9,1.09603e-05,4.29003e-06
1.16597e-05,1.09607e-05,0.0406868,294.26,20625.9,-11385.2,1.09607e-05,3.97339e-06
1.16697e-05,1.09611e-05,0.0583774,294.167,20616.6,-11796,1.09611e-05,3.64312e-06
1.16797e-05,1.09618e-05,0.0764198,294.071,20606.1,-12202.4,1.09618e-05,3.29938e-06
1.16897e-05,1.09627e-05,0.0948078,293.971,20594.3,-12604.2,1.09627e-05,2.94234e-06
1.16997e-05,1.09637e-05,0.113535,293.868,20581.2,-13001.6,1.09637e-05,2.57218e-06
1.17097e-05,1.09649e-05,0.132594,293.761,20566.8,-13394.5,1.09649e-05,2.18907e-06
1.17197e-05,1.09664e-05,0.151978,293.65,20551,-13782.8,1.09664e-05,1.79318e-06
1.17297e-05,1.0968e-05,0.171682,293.536,20533.9,-14166.6,1.0968e-05,1.38472e-06
1.17397e-05,1.09698e-05,0.191697,293.419,20515.5,-14545.8,1.09698e-05,9.6386e-07
1.17497e-05,1.09718e-05,0.212017,293.298,20495.8,-14920.4,1.09718e-05,5.30802e-07
1.17597e-05,1.0974e-05,0.232634,293.174,20474.6,-15290.5,1.0974e-05,8.57414e-08
1.17697e-05,1.09765e-05,0.253542,293.047,20452.2,-15655.9,1.09765e-05,-3.71119e-07
1.17797e-05,1.09791e-05,0.274734,292.916,20428.3,-16016.8,1.09791e-05,-8.39573e-07
1.17897e-05,1.0982e-05,0.296202,292.782,20403,-16373,1.0982e-05,-1.31941e-06
1.17997e-05,1.0985e-05,0.317938,292.646,20376.4,-16724.5,1.0985e-05,-1.81042e-06
1.18097e-05,1.09883e-05,0.339936,292.506,20348.4,-17071.4,1.09883e-05,-2.31237e-06
1.18197e-05,1.09918e-05,0.362187,292.363,20319,-17413.7,1.09918e-05,-2.82506e-06
1.18297e-05,1.09956e-05,0.384685,292.218,20288.2,-17751.2,1.09956e-05,-3.34824e-06
1.18397e-05,1.09995e-05,0.407421,292.07,20256,-18084,1.09995e-05,-3.8817e-06
1.18497e-05,1.10037e-05,0.430388,291.919,20222.5,-18412.1,1.10037e-05,-4.42519e-06
1.18597e-05,1.10081e-05,0.453579,291.766,20187.5,-18735.5,1.10081e-05,-4.97848e-06
1.18697e-05,1.10128e-05,0.476985,291.61,20151.2,-19054.2,1.10128e-05,-5.54133e-06
1.18797e-05,1.10177e-05,0.500598,291.452,20113.4,-19368.1,1.10177e-05,-6.11349e-06
1.18897e-05,1.10228e-05,0.524411,291.291,20074.3,-19677.2,1.10228e-05,-6.69472e-06
1.18997e-05,1.10282e-05,0.548416,291.128,20033.8,-19981.6,1.10282e-05,-7.28475e-06
1.19097e-05,1.10338e-05,0.572605,290.963,19992,-20281.1,1.10338e-05,-7.88335e-06
1.19197e-05,1.10396e-05,0.59697,290.796,19948.8,-20575.9,1.10396e-05,-8.49024e-06
1.19297e-05,1.10457e-05,0.621503,290.627,19904.2,-20865.9,1.10457e-05,-9.10516e-06
1.19397e-05,1.10521e-05,0.646196,290.456,19858.3,-21151,1.10521e-05,-9.72786e-06
1.19497e-05,1.10586e-05,0.671041,290.283,19811,-21431.3,1.10586e-05,-1.03581e-05
1.19597e-05,1.10655e-05,0.69603,290.109,19762.4,-21706.8,1.10655e-05,-1.09955e-05
1.19697e-05,1.10726e-05,0.721155,289.933,19712.5,-21977.4,1.10726e-05,-1.16399e-05
1.19797e-05,1.10799e-05,0.746407,289.755,19661.3,-22243.1,1.10799e-05,-1.2291e-05
1.19897e-05,1.10875e-05,0.77178,289.576,19608.8,-22503.9,1.10875e-05,-1.29485e-05
1.19997e-05,1.10953e-05,0.797264,289.395,19555.1,-22759.9,1.10953e-05,-1.36121e-05
1.20097e-05,1.11034e-05,0.822852,289.213,19500,-23010.9,1.11034e-05,-1.42816e-05
1.20197e-05,1.11118e-05,0.848535,289.03,19443.8,-23257.1,1.11118e-05,-1.49567e-05
1.20297e-05,1.11204e-05,0.874307,288.846,19386.3,-23498.3,1.11204e-05,-1.5637e-05
1.20397e-05,1.11293e-05,0.900158,288.661,19327.5,-23734.6,1.11293e-05,-1.63224e-05
1.20497e-05,1.11384e-05,0.92608,288.475,19267.6,-23966,1.11384e-05,-1.70124e-05
1.20597e-05,1.11478e-05,0.952066,288.288,19206.5,-24192.4,1.11478e-05,-1.77069e-05
1.20697e-05,1.11575e-05,0.978108,288.101,19144.3,-24413.9,1.11575e-05,-1.84055e-05
1.20797e-05,1.11674e-05,1.0042,287.913,19080.9,-24630.4,1.11674e-05,-1.9108e-05
1.20897e-05,1.11775e-05,1.03033,287.724,19016.4,-24841.9,1.11775e-05,-1.98141e-05
1.20997e-05,1.1188e-05,1.05649,287.535,18950.7,-25048.5,1.1188e-05,-2.05234e-05
1.21097e-05,1.11987e-05,1.08268,287.346,18884,-25250,1.11987e-05,-2.12356e-05
1.21197e-05,1.12096e-05,1.10888,287.157,18816.3,-25446.6,1.12096e-05,-2.19506e-05
1.21297e-05,1.12208e-05,1.1351,286.967,18747.5,-25638.2,1.12208e-05,-2.2668e-05
1.21397e-05,1.12323e-05,1.16131,286.777,18677.7,-25824.7,1.12323e-05,-2.33875e-05
1.21497e-05,1.12441e-05,1.18752,286.588,18606.9,-26006.2,1.12441e-05,-2.41088e-05
1.21597e-05,1.12561e-05,1.21371,286.398,18535.2,-26182.7,1.12561e-05,-2.48317e-05
1.21697e-05,1.12683e-05,1.23989,286.209,18462.5,-26354.2,1.12683e-05,-2.55558e-05
1.21797e-05,1.12809e-05,1.26603,286.02,18388.9,-26520.6,1.12809e-05,-2.62809e-05
1.21897e-05,1.12937e-05,1.29214,285.831,18314.4,-26682,1.12838e-05,-2.70297e-05
1.21997e-05,1.13067e-05,1.31821,285.644,18239.1,-26838.3,1.12838e-05,-2.77861e-05
1.22097e-05,1.132e-05,1.34423,285.457,18162.9,-26989.6,1.12838e-05,-2.8543e-05
1.22197e-05,1.13336e-05,1.37019,285.272,18086,-27135.8,1.12838e-05,-2.93002e-05
1.22297e-05,1.13474e-05,1.39609,285.088,18008.3,-27276.9,1.12838e-05,-3.00574e-05
1.22397e-05,1.13615e-05,1.42192,284.906,17929.9,-27413,1.12838e-05,-3.08142e-05
1.22497e-05,1.13759e-05,1.44767,284.725,17850.8,-27544,1.12838e-05,-3.15705e-05
1.22597e-05,1.13905e-05,1.47334,284.545,17771,-27669.8,1.12838e-05,-3.2326e-05
1.22697e-05,1.14053e-05,1.49891,284.367,17690.6,-27790.6,1.12838e-05,-3.30803e-05
1.22797e-05,1.14205e-05,1.52439,284.191,17609.5,-27906.3,1.12838e-05,-3.38333e-05
1.22897e-05,1.14358e-05,1.54977,284.017,17527.8,-28016.9,1.12838e-05,-3.45847e-05
1.22997e-05,1.14515e-05,1.57504,283.844,17445.6,-28122.4,1.12838e-05,-3.53342e-05
1.23097e-05,1.14673e-05,1.60019,283.674,17362.8,-28222.8,1.12838e-05,-3.60816e-05
1.23197e-05,1.14835e-05,1.62522,283.505,17279.4,-28318,1.12838e-05,-3.68265e-05
1.23297e-05,1.14998e-05,1.65012,283.339,17195.6,-28408.2,1.12838e-05,-3.75688e-05
1.23397e-05,1.15165e-05,1.67489,283.175,17111.3,-28493.2,1.12838e-05,-3.83081e-05
1.23497e-05,1.15333e-05,1.69952,283.013,17026.6,-28573.1,1.12838e-05,-3.90442e-05
1.23597e-05,1.15504e-05,1.724,282.853,16941.4,-28647.9,1.12838e-05,-3.97769e-05
1.23697e-05,1.15678e-05,1.74834,282.696,16855.9,-28717.5,1.12838e-05,-4.0506e-05
1.23797e-05,1.15854e-05,1.77251,282.541,16770,-28782,1.12838e-05,-4.1231e-05
1.23897e-05,1.16033e-05,1.79653,282.389,16683.7,-28841.4,1.12838e-05,-4.19519e-05
1.23997e-05,1.16213e-05,1.82038,282.239,16597.1,-28895.6,1.12838e-05,-4.26684e-05
1.24097e-05,1.16397e-05,1.84406,282.092,16510.3,-28944.7,1.12838e-05,-4.33802e-05
1.24197e-05,1.16582e-05,1.86756,281.947,16423.1,-28988.6,1.12838e-05,-4.40871e-05
1.24297e-05,1.1677e-05,1.89088,281.806,16335.7,-29027.4,1.12838e-05,-4.47889e-05
1.24397e-05,1.1696e-05,1.91401,281.667,16248.1,-29061.1,1.12838e-05,-4.54853e-05
1.24497e-05,1.17153e-05,1.93696,281.531,16160.3,-29089.6,1.12838e-05,-4.61762e-05
1.24597e-05,1.17348e-05,1.9597,281.397,16072.3,-29112.9,1.12838e-05,-4.68612e-05
1.24697e-05,1.17545e-05,1.98225,281.267,15984.2,-29131.1,1.12838e-05,-4.75402e-05
1.24797e-05,1.17744e-05,2.00459,281.14,15896,-29144.2,1.12838e-05,-4.8213e-05
1.24897e-05,1.17946e-05,2.02673,281.015,15807.6,-29152.1,1.12838e-05,-4.88793e-05
1.24997e-05,1.1815e-05,2.04865,280.894,15719.1,-29154.9,1.12838e-05,-4.9539e-05
1.25097e-05,1.18356e-05,2.07036,280.775,15630.6,-29152.5,1.12838e-05,-5.01919e-05
1.25197e-05,1.18564e-05,2.09184,280.66,15542.1,-29144.9,1.12838e-05,-5.08377e-05
1.25297e-05,1.18774e-05,2.1131,280.548,15453.5,-29132.2,1.12838e-05,-5.14763e-05
1.25397e-05,1.18986e-05,2.13413,280.439,15364.9,-29114.4,1.12838e-05,-5.21075e-05
1.25497e-05,1.19201e-05,2.15493,280.333,15276.4,-29091.4,1.12838e-05,-5.27311e-05
1.25597e-05,1.19417e-05,2.1755,280.23,15187.9,-29063.2,1.12838e-05,-5.33469e-05
1.25697e-05,1.19636e-05,2.19583,280.131,15099.4,-29029.9,1.12838e-05,-5.39548e-05
1.25797e-05,1.19856e-05,2.21591,280.035,15011,-28991.5,1.12838e-05,-5.45547e-05
1.25897e-05,1.20079e-05,2.23575,279.941,14922.7,-28947.9,1.12838e-05,-5.51463e-05
1.25997e-05,1.20304e-05,2.25534,279.852,14834.5,-28899.2,1.12838e-05,-5.57295e-05
1.26097e-05,1.2053e-05,2.27468,279.765,14746.5,-28845.3,1.12838e-05,-5.63041e-05
1.26197e-05,1.20758e-05,2.29377,279.681,14658.6,-28786.3,1.12838e-05,-5.68701e-05
1.26297e-05,1.20989e-05,2.3126,279.601,14570.8,-28722.2,1.12838e-05,-5.74272e-05
1.26397e-05,1.21221e-05,2.33117,279.524,14483.3,-28652.9,1.12838e-05,-5.79754e-05
1.26497e-05,1.21455e-05,2.34948,279.451,14395.9,-28578.5,1.12838e-05,-5.85145e-05
1.26597e-05,1.21691e-05,2.36753,279.38,14308.8,-28498.9,1.12838e-05,-5.90444e-05
1.26697e-05,1.21928e-05,2.38531,279.313,14221.8,-28414.3,1.12838e-05,-5.9565e-05
1.26797e-05,1.22168e-05,2.40282,279.249,14135.1,-28324.5,1.12838e-05,-6.00762e-05
1.26897e-05,1.22409e-05,2.42005,279.188,14048.7,-28229.6,1.12838e-05,-6.05778e-05
1.26997e-05,1.22652e-05,2.43702,279.13,13962.5,-28129.6,1.12838e-05,-6.10699e-05
1.27097e-05,1.22896e-05,2.45371,279.075,13876.6,-28024.4,1.12838e-05,-6.15522e-05
1.27197e-05,1.23143e-05,2.47012,279.024,13791,-27914.2,1.12838e-05,-6.20248e-05
1.27297e-05,1.2339e-05,2.48625,278.976,13705.7,-27798.9,1.12838e-05,-6.24874e-05
1.27397e-05,1.2364e-05,2.5021,278.931,13620.7,-27678.4,1.12838e-05,-6.29402e-05
1.27497e-05,1.23891e-05,2.51767,278.888,13536,-27552.9,1.12838e-05,-6.33829e-05
