t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
8.8696e-05,5.34697e-06,0.277325,289.073,174658,144043,5.34697e-06,-7.12279e-06
8.8706e-05,5.34978e-06,0.283418,288.895,174276,143792,5.34978e-06,-7.43715e-06
8.8716e-05,5.35264e-06,0.289268,288.717,173889,143539,5.35264e-06,-7.75308e-06
8.8726e-05,5.35556e-06,0.294868,288.538,173497,143284,5.35556e-06,-8.07007e-06
8.8736e-05,5.35854e-06,0.300216,288.359,173100,143027,5.35854e-06,-8.38758e-06
8.8746e-05,5.36156e-06,0.305308,288.181,172700,142769,5.36156e-06,-8.70512e-06
8.8756e-05,5.36464e-06,0.310141,288.003,172296,142509,5.36464e-06,-9.02217e-06
8.8766e-05,5.36777e-06,0.314716,287.825,171890,142247,5.36777e-06,-9.33825e-06
8.8776e-05,5.37094e-06,0.31903,287.649,171480,141984,5.37094e-06,-9.65289e-06
8.8786e-05,5.37415e-06,0.323085,287.474,171069,141719,5.37415e-06,-9.96563e-06
8.8796e-05,5.3774e-06,0.326882,287.301,170656,141453,5.3774e-06,-1.0276e-05
8.8806e-05,5.38068e-06,0.330422,287.13,170241,141185,5.38068e-06,-1.05836e-05
8.8816e-05,5.384e-06,0.333708,286.96,169826,140915,5.384e-06,-1.08881e-05
8.8826e-05,5.38736e-06,0.336743,286.793,169410,140644,5.38736e-06,-1.11889e-05
8.8836e-05,5.39074e-06,0.339531,286.629,168994,140372,5.39074e-06,-1.14858e-05
8.8846e-05,5.39415e-06,0.342076,286.467,168579,140098,5.39415e-06,-1.17784e-05
8.8856e-05,5.39758e-06,0.344384,286.308,168163,139822,5.39758e-06,-1.20664e-05
8.8866e-05,5.40103e-06,0.346461,286.152,167749,139545,5.40103e-06,-1.23494e-05
8.8876e-05,5.40451e-06,0.348311,285.999,167336,139266,5.40451e-06,-1.26272e-05
8.8886e-05,5.408e-06,0.349943,285.85,166925,138986,5.408e-06,-1.28995e-05
8.8896e-05,5.41151e-06,0.351363,285.703,166515,138704,5.41151e-06,-1.3166e-05
8.8906e-05,5.41503e-06,0.352578,285.561,166108,138421,5.41503e-06,-1.34266e-05
8.8916e-05,5.41856e-06,0.353597,285.422,165702,138136,5.41856e-06,-1.3681e-05
8.8926e-05,5.4221e-06,0.354428,285.287,165299,137850,5.4221e-06,-1.3929e-05
8.8936e-05,5.42564e-06,0.355079,285.156,164899,137563,5.42564e-06,-1.41706e-05
8.8946e-05,5.4292e-06,0.355559,285.029,164502,137274,5.4292e-06,-1.44054e-05
8.8956e-05,5.43276e-06,0.355877,284.906,164108,136983,5.43276e-06,-1.46336e-05
8.8966e-05,5.43631e-06,0.356042,284.787,163717,136691,5.43631e-06,-1.48548e-05
8.8976e-05,5.43988e-06,0.356064,284.672,163330,136398,5.43988e-06,-1.50691e-05
8.8986e-05,5.44344e-06,0.355952,284.561,162945,136104,5.44344e-06,-1.52765e-05
8.8996e-05,5.44699e-06,0.355716,284.454,162565,135808,5.44699e-06,-1.54768e-05
8.9006e-05,5.45055e-06,0.355366,284.351,162188,135510,5.45055e-06,-1.56701e-05
8.9016e-05,5.4541e-06,0.354911,284.252,161815,135212,5.4541e-06,-1.58564e-05
8.9026e-05,5.45765e-06,0.354362,284.157,161446,134912,5.45765e-06,-1.60357e-05
8.9036e-05,5.46119e-06,0.353727,284.066,161080,134610,5.46119e-06,-1.6208e-05
8.9046e-05,5.46472e-06,0.353017,283.98,160719,134308,5.46472e-06,-1.63734e-05
8.9056e-05,5.46825e-06,0.352241,283.897,160361,134004,5.46825e-06,-1.65321e-05
8.9066e-05,5.47177e-06,0.35141,283.818,160007,133699,5.47177e-06,-1.66839e-05
8.9076e-05,5.47528e-06,0.350532,283.742,159657,133392,5.47528e-06,-1.68292e-05
8.9086e-05,5.47878e-06,0.349617,283.671,159310,133084,5.47878e-06,-1.6968e-05
8.9096e-05,5.48227e-06,0.348674,283.603,158968,132775,5.48227e-06,-1.71004e-05
8.9106e-05,5.48575e-06,0.347713,283.539,158629,132465,5.48575e-06,-1.72267e-05
8.9116e-05,5.48922e-06,0.346741,283.478,158294,132153,5.48922e-06,-1.73469e-05
8.9126e-05,5.49269e-06,0.345769,283.42,157963,131841,5.49269e-06,-1.74612e-05
8.9136e-05,5.49614e-06,0.344804,283.366,157635,131527,5.49614e-06,-1.75698e-05
8.9146e-05,5.49958e-06,0.343854,283.314,157310,131212,5.49958e-06,-1.7673e-05
8.9156e-05,5.50302e-06,0.342929,283.266,156989,130895,5.50302e-06,-1.77708e-05
8.9166e-05,5.50644e-06,0.342034,283.221,156671,130578,5.50644e-06,-1.78636e-05
8.9176e-05,5.50986e-06,0.341178,283.178,156356,130259,5.50986e-06,-1.79516e-05
8.9186e-05,5.51326e-06,0.340368,283.138,156044,129940,5.51326e-06,-1.80349e-05
8.9196e-05,5.51666e-06,0.339612,283.1,155734,129619,5.51666e-06,-1.81139e-05
8.9206e-05,5.52006e-06,0.338914,283.065,155428,129297,5.52006e-06,-1.81887e-05
8.9216e-05,5.52344e-06,0.338282,283.032,155124,128974,5.52344e-06,-1.82596e-05
8.9226e-05,5.52682e-06,0.337722,283.001,154822,128649,5.52682e-06,-1.83268e-05
8.9236e-05,5.5302e-06,0.33724,282.972,154523,128324,5.5302e-06,-1.83906e-05
8.9246e-05,5.53357e-06,0.33684,282.944,154226,127998,5.53357e-06,-1.84513e-05
8.9256e-05,5.53693e-06,0.336527,282.919,153930,127670,5.53693e-06,-1.85091e-05
8.9266e-05,5.5403e-06,0.336307,282.894,153637,127342,5.5403e-06,-1.85642e-05
8.9276e-05,5.54366e-06,0.336184,282.872,153345,127012,5.54366e-06,-1.8617e-05
8.9286e-05,5.54702e-06,0.336162,282.85,153054,126682,5.54702e-06,-1.86676e-05
8.9296e-05,5.55038e-06,0.336244,282.829,152765,126350,5.55038e-06,-1.87164e-05
8.9306e-05,5.55375e-06,0.336433,282.809,152476,126018,5.55375e-06,-1.87635e-05
8.9316e-05,5.55711e-06,0.336733,282.79,152189,125684,5.55711e-06,-1.88092e-05
8.9326e-05,5.56048e-06,0.337147,282.772,151903,125350,5.56048e-06,-1.88539e-05
8.9336e-05,5.56386e-06,0.337676,282.754,151617,125015,5.56386e-06,-1.88976e-05
8.9346e-05,5.56724e-06,0.338323,282.737,151331,124678,5.56724e-06,-1.89408e-05
8.9356e-05,5.57062e-06,0.339089,282.72,151046,124341,5.57062e-06,-1.89835e-05
8.9366e-05,5.57402e-06,0.339976,282.703,150761,124003,5.57402e-06,-1.90261e-05
8.9376e-05,5.57742e-06,0.340984,282.686,150476,123664,5.57742e-06,-1.90687e-05
8.9386e-05,5.58084e-06,0.342115,282.669,150190,123324,5.58084e-06,-1.91116e-05
8.9396e-05,5.58427e-06,0.343369,282.651,149905,122983,5.58427e-06,-1.9155e-05
8.9406e-05,5.58771e-06,0.344747,282.634,149618,122642,5.58771e-06,-1.91991e-05
8.9416e-05,5.59116e-06,0.346247,282.615,149331,122299,5.59116e-06,-1.92442e-05
8.9426e-05,5.59463e-06,0.347869,282.597,149043,121956,5.59463e-06,-1.92903e-05
8.9436e-05,5.59812e-06,0.349614,282.577,148755,121612,5.59812e-06,-1.93377e-05
8.9446e-05,5.60162e-06,0.35148,282.557,148465,121267,5.60162e-06,-1.93867e-05
8.9456e-05,5.60515e-06,0.353465,282.536,148174,120921,5.60515e-06,-1.94372e-05
8.9466e-05,5.60869e-06,0.355568,282.515,147881,120575,5.60869e-06,-1.94896e-05
8.9476e-05,5.61226e-06,0.357789,282.492,147587,120228,5.61226e-06,-1.95439e-05
8.9486e-05,5.61585e-06,0.360124,282.468,147292,119880,5.61585e-06,-1.96004e-05
8.9496e-05,5.61946e-06,0.362571,282.443,146995,119531,5.61946e-06,-1.96591e-05
8.9506e-05,5.6231e-06,0.365129,282.416,146696,119181,5.6231e-06,-1.97201e-05
8.9516e-05,5.62677e-06,0.367795,282.389,146395,118831,5.62677e-06,-1.97837e-05
8.9526e-05,5.63046e-06,0.370566,282.36,146092,118480,5.63046e-06,-1.98499e-05
8.9536e-05,5.63418e-06,0.37344,282.329,145787,118129,5.63418e-06,-1.99188e-05
8.9546e-05,5.63793e-06,0.376413,282.298,145480,117777,5.63793e-06,-1.99905e-05
8.9556e-05,5.64171e-06,0.379482,282.264,145170,117424,5.64171e-06,-2.00652e-05
8.9566e-05,5.64552e-06,0.382644,282.23,144858,117071,5.64552e-06,-2.01427e-05
8.9576e-05,5.64936e-06,0.385895,282.194,144544,116716,5.64936e-06,-2.02234e-05
8.9586e-05,5.65324e-06,0.389233,282.156,144228,116362,5.65324e-06,-2.03071e-05
8.9596e-05,5.65714e-06,0.392653,282.116,143908,116007,5.65714e-06,-2.0394e-05
8.9606e-05,5.66109e-06,0.396152,282.075,143587,115651,5.66109e-06,-2.0484e-05
8.9616e-05,5.66507e-06,0.399726,282.033,143263,115294,5.66507e-06,-2.05773e-05
8.9626e-05,5.66908e-06,0.403371,281.988,142936,114937,5.66908e-06,-2.06738e-05
8.9636e-05,5.67314e-06,0.407084,281.943,142606,114580,5.67314e-06,-2.07735e-05
8.9646e-05,5.67723e-06,0.41086,281.895,142274,114222,5.67723e-06,-2.08765e-05
8.9656e-05,5.68135e-06,0.414695,281.846,141939,113863,5.68135e-06,-2.09828e-05
8.9666e-05,5.68552e-06,0.418586,281.795,141602,113504,5.68552e-06,-2.10923e-05
8.9676e-05,5.68973e-06,0.422528,281.743,141262,113145,5.68973e-06,-2.12051e-05
8.9686e-05,5.69397e-06,0.426517,281.689,140919,112785,5.69397e-06,-2.13211e-05
8.9696e-05,5.69826e-06,0.430551,281.634,140573,112424,5.69826e-06,-2.14402e-05
8.9706e-05,5.70258e-06,0.434623,281.577,140225,112063,5.70258e-06,-2.15625e-05
8.9716e-05,5.70695e-06,0.438731,281.519,139874,111702,5.70695e-06,-2.16879e-05
8.9726e-05,5.71136e-06,0.442871,281.459,139521,111340,5.71136e-06,-2.18163e-05
8.9736e-05,5.71581e-06,0.447039,281.398,139165,110978,5.71581e-06,-2.19477e-05
8.9746e-05,5.7203e-06,0.45123,281.335,138806,110616,5.7203e-06,-2.20821e-05
8.9756e-05,5.72483e-06,0.455442,281.271,138445,110253,5.72483e-06,-2.22193e-05
8.9766e-05,5.72941e-06,0.45967,281.206,138081,109890,5.72941e-06,-2.23593e-05
8.9776e-05,5.73402e-06,0.463911,281.139,137715,109526,5.73402e-06,-2.2502e-05
8.9786e-05,5.73868e-06,0.468161,281.071,137346,109162,5.73868e-06,-2.26473e-05
8.9796e-05,5.74339e-06,0.472417,281.002,136975,108798,5.74339e-06,-2.27952e-05
8.9806e-05,5.74813e-06,0.476675,280.932,136602,108434,5.74813e-06,-2.29455e-05
8.9816e-05,5.75292e-06,0.480933,280.861,136227,108069,5.75292e-06,-2.30981e-05
8.9826e-05,5.75775e-06,0.485186,280.789,135849,107704,5.75775e-06,-2.32531e-05
8.9836e-05,5.76262e-06,0.489432,280.716,135469,107339,5.76262e-06,-2.34102e-05
8.9846e-05,5.76754e-06,0.493668,280.642,135087,106973,5.76754e-06,-2.35693e-05
8.9856e-05,5.7725e-06,0.497891,280.568,134704,106607,5.7725e-06,-2.37304e-05
8.9866e-05,5.7775e-06,0.502098,280.492,134318,106241,5.7775e-06,-2.38934e-05
8.9876e-05,5.78254e-06,0.506287,280.416,133930,105875,5.78254e-06,-2.40581e-05
8.9886e-05,5.78762e-06,0.510454,280.339,133541,105509,5.78762e-06,-2.42244e-05
8.9896e-05,5.79275e-06,0.514599,280.262,133150,105143,5.79275e-06,-2.43923e-05
8.9906e-05,5.79792e-06,0.518717,280.184,132757,104776,5.79792e-06,-2.45615e-05
8.9916e-05,5.80312e-06,0.522807,280.106,132363,104409,5.80312e-06,-2.4732e-05
8.9926e-05,5.80837e-06,0.526867,280.027,131967,104042,5.80837e-06,-2.49037e-05
8.9936e-05,5.81366e-06,0.530895,279.948,131570,103675,5.81366e-06,-2.50765e-05
8.9946e-05,5.81899e-06,0.53489,279.869,131171,103308,5.81899e-06,-2.52502e-05
8.9956e-05,5.82436e-06,0.538848,279.789,130771,102941,5.82436e-06,-2.54248e-05
8.9966e-05,5.82977e-06,0.54277,279.71,130370,102574,5.82977e-06,-2.56001e-05
8.9976e-05,5.83521e-06,0.546653,279.63,129968,102207,5.83521e-06,-2.5776e-05
8.9986e-05,5.8407e-06,0.550496,279.55,129565,101839,5.8407e-06,-2.59524e-05
8.9996e-05,5.84622e-06,0.554298,279.471,129161,101472,5.84622e-06,-2.61292e-05
9.0006e-05,5.85178e-06,0.558058,279.391,128756,101105,5.85178e-06,-2.63063e-05
9.0016e-05,5.85738e-06,0.561774,279.311,128351,100737,5.85738e-06,-2.64836e-05
9.0026e-05,5.86302e-06,0.565446,279.232,127944,100370,5.86302e-06,-2.66609e-05
9.0036e-05,5.86869e-06,0.569073,279.153,127537,100003,5.86869e-06,-2.68382e-05
9.0046e-05,5.8744e-06,0.572654,279.074,127130,99635.5,5.8744e-06,-2.70154e-05
9.0056e-05,5.88015e-06,0.576189,278.996,126722,99268.3,5.88015e-06,-2.71924e-05
9.0066e-05,5.88592e-06,0.579677,278.918,126313,98901.3,5.88592e-06,-2.7369e-05
9.0076e-05,5.89174e-06,0.583118,278.841,125905,98534.3,5.89174e-06,-2.75452e-05
9.0086e-05,5.89759e-06,0.586512,278.764,125495,98167.4,5.89759e-06,-2.7721e-05
9.0096e-05,5.90347e-06,0.589858,278.687,125086,97800.7,5.90347e-06,-2.78961e-05
9.0106e-05,5.90938e-06,0.593156,278.611,124677,97434.1,5.90938e-06,-2.80705e-05
9.0116e-05,5.91533e-06,0.596407,278.536,124267,97067.7,5.91533e-06,-2.82442e-05
9.0126e-05,5.92131e-06,0.59961,278.461,123858,96701.4,5.92131e-06,-2.84171e-05
9.0136e-05,5.92732e-06,0.602765,278.388,123448,96335.3,5.92732e-06,-2.8589e-05
9.0146e-05,5.93337e-06,0.605873,278.314,123039,95969.4,5.93337e-06,-2.87599e-05
9.0156e-05,5.93944e-06,0.608933,278.242,122630,95603.7,5.93944e-06,-2.89298e-05
9.0166e-05,5.94555e-06,0.611947,278.171,122221,95238.3,5.94555e-06,-2.90985e-05
9.0176e-05,5.95168e-06,0.614915,278.1,121812,94873,5.95168e-06,-2.92661e-05
9.0186e-05,5.95784e-06,0.617836,278.03,121404,94508.1,5.95784e-06,-2.94324e-05
9.0196e-05,5.96404e-06,0.620713,277.961,120995,94143.4,5.96404e-06,-2.95973e-05
9.0206e-05,5.97026e-06,0.623544,277.893,120588,93779,5.97026e-06,-2.9761e-05
9.0216e-05,5.97651e-06,0.626331,277.826,120181,93414.9,5.97651e-06,-2.99231e-05
9.0226e-05,5.98278e-06,0.629075,277.76,119774,93051.1,5.98278e-06,-3.00839e-05
9.0236e-05,5.98909e-06,0.631776,277.695,119368,92687.6,5.98909e-06,-3.02431e-05
9.0246e-05,5.99542e-06,0.634435,277.63,118963,92324.5,5.99542e-06,-3.04007e-05
9.0256e-05,6.00178e-06,0.637053,277.567,118558,91961.7,6.00178e-06,-3.05567e-05
9.0266e-05,6.00816e-06,0.63963,277.505,118154,91599.3,6.00816e-06,-3.07112e-05
9.0276e-05,6.01457e-06,0.642168,277.444,117750,91237.3,6.01457e-06,-3.08639e-05
9.0286e-05,6.021e-06,0.644667,277.384,117347,90875.6,6.021e-06,-3.1015e-05
9.0296e-05,6.02746e-06,0.647128,277.325,116946,90514.4,6.02746e-06,-3.11643e-05
9.0306e-05,6.03395e-06,0.649552,277.267,116544,90153.6,6.03395e-06,-3.13119e-05
9.0316e-05,6.04045e-06,0.651941,277.211,116144,89793.3,6.04045e-06,-3.14577e-05
9.0326e-05,6.04699e-06,0.654294,277.155,115745,89433.4,6.04699e-06,-3.16017e-05
9.0336e-05,6.05354e-06,0.656613,277.1,115346,89074,6.05354e-06,-3.17439e-05
9.0346e-05,6.06012e-06,0.658899,277.047,114949,88715,6.06012e-06,-3.18843e-05
9.0356e-05,6.06672e-06,0.661153,276.994,114552,88356.6,6.06672e-06,-3.20229e-05
9.0366e-05,6.07334e-06,0.663376,276.943,114156,87998.7,6.07334e-06,-3.21596e-05
9.0376e-05,6.07998e-06,0.665569,276.893,113762,87641.3,6.07998e-06,-3.22945e-05
9.0386e-05,6.08665e-06,0.667732,276.844,113368,87284.4,6.08665e-06,-3.24275e-05
9.0396e-05,6.09334e-06,0.669868,276.796,112975,86928.1,6.09334e-06,-3.25586e-05
9.0406e-05,6.10005e-06,0.671976,276.749,112584,86572.4,6.10005e-06,-3.2688e-05
9.0416e-05,6.10678e-06,0.674057,276.703,112193,86217.2,6.10678e-06,-3.28154e-05
9.0426e-05,6.11353e-06,0.676114,276.658,111804,85862.7,6.11353e-06,-3.2941e-05
9.0436e-05,6.1203e-06,0.678146,276.615,111415,85508.7,6.1203e-06,-3.30648e-05
9.0446e-05,6.12709e-06,0.680154,276.572,111028,85155.4,6.12709e-06,-3.31867e-05
9.0456e-05,6.1339e-06,0.68214,276.531,110641,84802.7,6.1339e-06,-3.33069e-05
9.0466e-05,6.14074e-06,0.684104,276.49,110256,84450.7,6.14074e-06,-3.34252e-05
9.0476e-05,6.14759e-06,0.686048,276.451,109872,84099.3,6.14759e-06,-3.35416e-05
9.0486e-05,6.15446e-06,0.687971,276.412,109489,83748.6,6.15446e-06,-3.36564e-05
9.0496e-05,6.16135e-06,0.689876,276.375,109107,83398.6,6.16135e-06,-3.37693e-05
9.0506e-05,6.16825e-06,0.691762,276.339,108727,83049.3,6.16825e-06,-3.38804e-05
9.0516e-05,6.17518e-06,0.693631,276.303,108347,82700.8,6.17518e-06,-3.39899e-05
9.0526e-05,6.18213e-06,0.695483,276.269,107969,82352.9,6.18213e-06,-3.40976e-05
9.0536e-05,6.18909e-06,0.697319,276.235,107592,82005.9,6.18909e-06,-3.42036e-05
9.0546e-05,6.19607e-06,0.69914,276.203,107215,81659.5,6.19607e-06,-3.43079e-05
9.0556e-05,6.20307e-06,0.700946,276.171,106840,81314,6.20307e-06,-3.44105e-05
9.0566e-05,6.21009e-06,0.702738,276.141,106467,80969.2,6.21009e-06,-3.45115e-05
9.0576e-05,6.21713e-06,0.704518,276.111,106094,80625.3,6.21713e-06,-3.46109e-05
9.0586e-05,6.22418e-06,0.706285,276.082,105722,80282.2,6.22418e-06,-3.47087e-05
9.0596e-05,6.23125e-06,0.70804,276.054,105352,79939.9,6.23125e-06,-3.48049e-05
9.0606e-05,6.23834e-06,0.709783,276.027,104983,79598.4,6.23834e-06,-3.48996e-05
9.0616e-05,6.24545e-06,0.711516,276.001,104615,79257.8,6.24545e-06,-3.49927e-05
9.0626e-05,6.25257e-06,0.713238,275.976,104248,78918.1,6.25257e-06,-3.50843e-05
9.0636e-05,6.25971e-06,0.71495,275.952,103882,78579.2,6.25971e-06,-3.51745e-05
9.0646e-05,6.26687e-06,0.716653,275.928,103518,78241.3,6.26687e-06,-3.52632e-05
9.0656e-05,6.27405e-06,0.718347,275.905,103154,77904.3,6.27405e-06,-3.53505e-05
9.0666e-05,6.28124e-06,0.720033,275.883,102792,77568.2,6.28124e-06,-3.54364e-05
9.0676e-05,6.28845e-06,0.72171,275.862,102431,77233,6.28845e-06,-3.55208e-05
9.0686e-05,6.29567e-06,0.723379,275.841,102070,76898.8,6.29567e-06,-3.5604e-05
9.0696e-05,6.30291e-06,0.725041,275.821,101712,76565.5,6.30291e-06,-3.56858e-05
9.0706e-05,6.31017e-06,0.726696,275.802,101354,76233.2,6.31017e-06,-3.57663e-05
9.0716e-05,6.31745e-06,0.728343,275.784,100997,75902,6.31745e-06,-3.58455e-05
9.0726e-05,6.32474e-06,0.729984,275.766,100642,75571.7,6.32474e-06,-3.59235e-05
9.0736e-05,6.33205e-06,0.731618,275.749,100287,75242.4,6.33205e-06,-3.60002e-05
9.0746e-05,6.33937e-06,0.733245,275.732,99933.8,74914.2,6.33937e-06,-3.60758e-05
9.0756e-05,6.34671e-06,0.734867,275.717,99581.6,74587,6.34671e-06,-3.61501e-05
9.0766e-05,6.35407e-06,0.736482,275.702,99230.5,74260.8,6.35407e-06,-3.62233e-05
9.0776e-05,6.36144e-06,0.738091,275.687,98880.6,73935.8,6.36144e-06,-3.62953e-05
9.0786e-05,6.36883e-06,0.739694,275.673,98531.7,73611.8,6.36883e-06,-3.63662e-05
9.0796e-05,6.37624e-06,0.741291,275.66,98183.9,73288.9,6.37624e-06,-3.6436e-05
9.0806e-05,6.38366e-06,0.742882,275.648,97837.3,72967.1,6.38366e-06,-3.65048e-05
9.0816e-05,6.39109e-06,0.744467,275.636,97491.7,72646.4,6.39109e-06,-3.65724e-05
9.0826e-05,6.39855e-06,0.746047,275.624,97147.3,72326.9,6.39855e-06,-3.66391e-05
9.0836e-05,6.40602e-06,0.74762,275.613,96803.9,72008.5,6.40602e-06,-3.67047e-05
9.0846e-05,6.4135e-06,0.749187,275.603,96461.6,71691.3,6.4135e-06,-3.67693e-05
9.0856e-05,6.421e-06,0.750747,275.593,96120.4,71375.2,6.421e-06,-3.68329e-05
9.0866e-05,6.42851e-06,0.752301,275.584,95780.3,71060.3,6.42851e-06,-3.68955e-05
9.0876e-05,6.43605e-06,0.753849,275.575,95441.3,70746.6,6.43605e-06,-3.69572e-05
9.0886e-05,6.44359e-06,0.75539,275.567,95103.4,70434.2,6.44359e-06,-3.7018e-05
9.0896e-05,6.45115e-06,0.756924,275.559,94766.5,70122.9,6.45115e-06,-3.70778e-05
9.0906e-05,6.45873e-06,0.758451,275.552,94430.7,69812.9,6.45873e-06,-3.71367e-05
9.0916e-05,6.46632e-06,0.759971,275.545,94096,69504.1,6.46632e-06,-3.71947e-05
9.0926e-05,6.47393e-06,0.761483,275.539,93762.4,69196.6,6.47393e-06,-3.72518e-05
9.0936e-05,6.48155e-06,0.762987,275.533,93429.9,68890.3,6.48155e-06,-3.7308e-05
9.0946e-05,6.48919e-06,0.764483,275.527,93098.4,68585.3,6.48919e-06,-3.73634e-05
9.0956e-05,6.49684e-06,0.76597,275.522,92768,68281.6,6.49684e-06,-3.74179e-05
9.0966e-05,6.50451e-06,0.767449,275.518,92438.7,67979.3,6.50451e-06,-3.74715e-05
9.0976e-05,6.51219e-06,0.768919,275.514,92110.5,67678.2,6.51219e-06,-3.75243e-05
9.0986e-05,6.51989e-06,0.770379,275.51,91783.3,67378.4,6.51989e-06,-3.75763e-05
9.0996e-05,6.5276e-06,0.77183,275.507,91457.3,67080.1,6.5276e-06,-3.76274e-05
9.1006e-05,6.53532e-06,0.77327,275.504,91132.3,66783,6.53532e-06,-3.76777e-05
9.1016e-05,6.54306e-06,0.7747,275.502,90808.3,66487.3,6.54306e-06,-3.77272e-05
9.1026e-05,6.55082e-06,0.776118,275.5,90485.5,66193,6.55082e-06,-3.77759e-05
9.1036e-05,6.55859e-06,0.777525,275.499,90163.8,65900.1,6.55859e-06,-3.78238e-05
9.1046e-05,6.56637e-06,0.778921,275.498,89843.1,65608.6,6.56637e-06,-3.78708e-05
9.1056e-05,6.57416e-06,0.780304,275.497,89523.5,65318.5,6.57416e-06,-3.79171e-05
9.1066e-05,6.58197e-06,0.781674,275.497,89205,65029.8,6.58197e-06,-3.79625e-05
9.1076e-05,6.5898e-06,0.783031,275.497,88887.6,64742.5,6.5898e-06,-3.80071e-05
9.1086e-05,6.59763e-06,0.784375,275.498,88571.3,64456.7,6.59763e-06,-3.80509e-05
9.1096e-05,6.60548e-06,0.785704,275.499,88256.1,64172.4,6.60548e-06,-3.80939e-05
9.1106e-05,6.61335e-06,0.787018,275.501,87942,63889.5,6.61335e-06,-3.81361e-05
9.1116e-05,6.62122e-06,0.788318,275.502,87628.9,63608.1,6.62122e-06,-3.81775e-05
9.1126e-05,6.62911e-06,0.789601,275.505,87317,63328.1,6.62911e-06,-3.8218e-05
9.1136e-05,6.63702e-06,0.790869,275.507,87006.2,63049.7,6.63702e-06,-3.82578e-05
9.1146e-05,6.64493e-06,0.792119,275.51,86696.5,62772.8,6.64493e-06,-3.82967e-05
9.1156e-05,6.65286e-06,0.793353,275.514,86388,62497.4,6.65286e-06,-3.83347e-05
9.1166e-05,6.6608e-06,0.794568,275.518,86080.5,62223.5,6.6608e-06,-3.83719e-05
9.1176e-05,6.66875e-06,0.795765,275.522,85774.2,61951.2,6.66875e-06,-3.84083e-05
9.1186e-05,6.67671e-06,0.796944,275.527,85469,61680.5,6.67671e-06,-3.84438e-05
9.1196e-05,6.68469e-06,0.798102,275.532,85164.9,61411.3,6.68469e-06,-3.84785e-05
9.1206e-05,6.69268e-06,0.799241,275.538,84861.9,61143.7,6.69268e-06,-3.85123e-05
9.1216e-05,6.70067e-06,0.800359,275.544,84560.1,60877.6,6.70067e-06,-3.85452e-05
9.1226e-05,6.70868e-06,0.801456,275.55,84259.5,60613.2,6.70868e-06,-3.85772e-05
9.1236e-05,6.7167e-06,0.802531,275.557,83960,60350.4,6.7167e-06,-3.86083e-05
9.1246e-05,6.72473e-06,0.803583,275.564,83661.6,60089.2,6.72473e-06,-3.86385e-05
9.1256e-05,6.73277e-06,0.804613,275.572,83364.4,59829.6,6.73277e-06,-3.86678e-05
9.1266e-05,6.74083e-06,0.805619,275.58,83068.4,59571.6,6.74083e-06,-3.86961e-05
9.1276e-05,6.74889e-06,0.806601,275.589,82773.6,59315.3,6.74889e-06,-3.87235e-05
9.1286e-05,6.75696e-06,0.807558,275.598,82479.9,59060.7,6.75696e-06,-3.87499e-05
9.1296e-05,6.76504e-06,0.80849,275.607,82187.4,58807.7,6.76504e-06,-3.87754e-05
9.1306e-05,6.77313e-06,0.809396,275.617,81896.1,58556.4,6.77313e-06,-3.87998e-05
9.1316e-05,6.78123e-06,0.810275,275.627,81606,58306.8,6.78123e-06,-3.88233e-05
9.1326e-05,6.78933e-06,0.811127,275.638,81317,58058.9,6.78933e-06,-3.88458e-05
9.1336e-05,6.79745e-06,0.811951,275.649,81029.3,57812.7,6.79745e-06,-3.88672e-05
9.1346e-05,6.80557e-06,0.812747,275.661,80742.8,57568.3,6.80557e-06,-3.88876e-05
9.1356e-05,6.8137e-06,0.813514,275.673,80457.6,57325.5,6.8137e-06,-3.89069e-05
9.1366e-05,6.82184e-06,0.814251,275.686,80173.5,57084.5,6.82184e-06,-3.89252e-05
9.1376e-05,6.82999e-06,0.814958,275.699,79890.7,56845.2,6.82999e-06,-3.89423e-05
9.1386e-05,6.83814e-06,0.815634,275.713,79609.1,56607.7,6.83814e-06,-3.89584e-05
9.1396e-05,6.8463e-06,0.816279,275.727,79328.7,56372,6.8463e-06,-3.89733e-05
9.1406e-05,6.85447e-06,0.816891,275.741,79049.6,56138,6.85447e-06,-3.89871e-05
9.1416e-05,6.86264e-06,0.817471,275.757,78771.8,55905.8,6.86264e-06,-3.89997e-05
9.1426e-05,6.87082e-06,0.818018,275.772,78495.2,55675.4,6.87082e-06,-3.90112e-05
9.1436e-05,6.879e-06,0.81853,275.788,78219.9,55446.8,6.879e-06,-3.90214e-05
9.1446e-05,6.88719e-06,0.819008,275.805,77945.8,55220,6.88719e-06,-3.90305e-05
9.1456e-05,6.89538e-06,0.819451,275.822,77673,54995.1,6.89538e-06,-3.90383e-05
9.1466e-05,6.90358e-06,0.819858,275.84,77401.6,54772,6.90358e-06,-3.90448e-05
9.1476e-05,6.91178e-06,0.820229,275.858,77131.4,54550.7,6.91178e-06,-3.90501e-05
9.1486e-05,6.91998e-06,0.820562,275.877,76862.5,54331.2,6.91998e-06,-3.90542e-05
9.1496e-05,6.92819e-06,0.820858,275.896,76594.9,54113.6,6.92819e-06,-3.90569e-05
9.1506e-05,6.9364e-06,0.821116,275.916,76328.6,53897.9,6.9364e-06,-3.90583e-05
