node_index,r_m,z_m,pressure_re_pa,pressure_im_pa,pressure_abs_pa,pressure_phase_rad,grad_p_abs_pa_per_m,velocity_abs_m_s,gorkov_potential_j,gorkov_force_r_n,gorkov_force_z_n,gorkov_force_abs_n,candidate_marker,candidate_score
868,0.026666666666666661,0.10000000000000001,0,-15140.016605746092,15140.016605746092,-1.5707963267948966,3519096.5825168337,0.0056120402437409836,4.5047422342221103e-17,-1.5732373851517894e-15,-5.9683085923821915e-15,6.1721781668988091e-15,0,0
869,0.032499999999999987,0.10000000000000001,-0,-18103.126413589533,18103.126413589533,-1.5707963267948966,2873510.1303270827,0.0045824984094808788,4.8131891167895823e-17,2.6860672112132787e-15,-5.7800852806641298e-15,6.3737228457868493e-15,0,0
870,0.034879453597948112,0.095011040449582973,-0,-1866.2794826327486,1866.2794826327486,-1.5707963267948966,1356683.1831373244,0.0021635554589774782,3.5304775436423252e-18,1.5119289971853923e-15,-3.0678887190090697e-15,3.4202149763944863e-15,0,0
871,0.03833333333333333,0.10000000000000001,0,13798.047454111182,13798.047454111182,1.5707963267948966,2228810.2963517075,0.0035543704997844333,2.8255662819464607e-17,1.0887622114213177e-15,-4.283208070751289e-15,4.4194201577093817e-15,0,0
872,0.01457702038355212,0.025996474445070031,0,-15379.490628605132,15379.490628605132,-1.5707963267948966,9946776.2487421036,0.01586251110036439,1.9487773046739551e-16,7.5394006514658187e-14,-3.0298752364343814e-14,8.1254357502648132e-14,0,0
873,0.0062133280409400228,0.020844434404882789,0,21100.525090144165,21100.525090144165,1.5707963267948966,16810167.523164563,0.02680782821156797,5.3276526088822794e-16,2.1222672989836247e-13,-7.9026039196696022e-14,2.2646257914823421e-13,0,0
874,0.02350031227989776,0.018920485621527431,0,32804.95670574512,32804.95670574512,1.5707963267948966,5550372.3142793849,0.008851394687554779,1.644132067755509e-16,1.9257298572722293e-14,-1.6223167372824821e-14,2.5180045828505947e-14,0,0
875,0.032123978848834882,0.0044678589558848347,-0,-3967.9170393876575,3967.9170393876575,-1.5707963267948966,3257398.1099234135,0.0051946995071393632,1.9904022537192234e-17,-3.266803823871797e-15,2.0637512530889681e-15,3.8640751103323135e-15,0,0
876,0.005026609997333311,0.03487391920410933,0,4534.0011033639994,4534.0011033639994,1.5707963267948966,17675597.371324766,0.028187962863210909,5.4022532715179261e-16,8.0717589065299212e-14,1.0476294606654297e-13,1.3225204744371975e-13,0,0
877,0.01237844660183555,0.030142491163226641,0,13684.111758551242,13684.111758551242,1.5707963267948966,14419715.581237268,0.022995681490311965,3.7749436991091872e-16,-3.5531138325655462e-14,-2.1891446975921898e-14,4.1733646394922919e-14,0,0
878,0.014999999999999999,0.10000000000000001,0,30014.142853797726,30014.142853797726,1.5707963267948966,6333153.5658117179,0.010099726406402786,1.6229398377090826e-16,2.9667801954203666e-15,-1.8223852451874352e-14,1.8463764050583656e-14,0,0
879,0.017884402094165901,0.095346932736668902,-0,636.95408757837288,636.95408757837288,1.5707963267948966,4946527.5087516224,0.0078884198813412767,4.218388903379608e-17,8.2747548669266718e-15,-3.1644006001584492e-15,8.8591759924955659e-15,0,0
880,0.01626830466473415,0.017799968607382682,0,-37612.644200290844,37612.644200290844,-1.5707963267948966,4687912.972359634,0.0074759972177921409,1.8423541911650473e-16,-1.1801079847688957e-14,2.7398765063721114e-14,2.9832160709350491e-14,0,0
881,0.0089064638787987281,0.030718095759432441,-0,41470.528941345539,41470.528941345539,1.5707963267948966,4434406.5665439973,0.0070717206888240179,2.1182151019526899e-16,5.5984867573415254e-14,-1.607335543678163e-14,5.8246529100109987e-14,0,0
882,0.016965637698655611,0.025101064237121311,0,-22663.888732451218,22663.888732451218,-1.5707963267948966,4130530.8883875995,0.0065871183214493432,8.2534223457248404e-17,-3.7223669082548867e-14,-1.9623858533259908e-14,4.2079654985521229e-14,0,0
883,0.041250000000000002,0.095312980432751285,-0,10434.886363782829,10434.886363782829,1.5707963267948966,1570164.6570947696,0.0025040026717918183,1.5513116785722566e-17,9.7207521605318848e-17,-2.1243086904021363e-15,2.1265316161239382e-15,0,0
884,0.035650464340622169,0.022577268718663258,0,-28113.054498943227,28113.054498943227,-1.5707963267948966,5463950.5576929422,0.0087135745497650321,1.3319888660818092e-16,9.115949913935247e-15,1.3935451418316222e-15,9.2218496461229812e-15,0,0
885,0.02960178960925372,0.09662988634906268,0,-13959.150417075301,13959.150417075301,-1.5707963267948966,3268812.8445400861,0.0052129030285654708,3.8565797147635255e-17,-1.5859184609509791e-16,-4.7519554627476105e-15,4.7546011497900338e-15,0,0
886,0.010404482663510231,0.030219040500188289,0,36443.634976160545,36443.634976160545,1.5707963267948966,7334501.0311033018,0.011696614170467873,2.3007884229897773e-16,-7.4857551656525135e-14,-3.3079038237435173e-14,8.1840551138925174e-14,0,0
887,0.040374227562351067,0.039881125392713428,0,-1899.9570654467782,1899.9570654467782,-1.5707963267948966,4131405.0745204459,0.0065885124200888712,2.9770920552464476e-17,6.8457043284338776e-15,3.2007551049430222e-15,7.5570166728780711e-15,0,0
888,0.024811373721652971,0.041004068916550208,-0,32842.384541311614,32842.384541311614,1.5707963267948966,2520832.4072924405,0.0040200695223129666,1.225532610075043e-16,7.9423343336298155e-15,3.1853834356343671e-15,8.5572976049199544e-15,0,0
889,0.012994792481231849,0.037236962386624411,0,5720.6959952255829,5720.6959952255829,1.5707963267948966,9018397.3619271908,0.014381989167511235,1.4346499812048037e-16,4.5539769637386357e-14,3.7141079169729515e-14,5.8765043865535675e-14,0,0
890,0.01197202276743933,0.039329657210911459,0,1465.5169262808595,1465.5169262808595,1.5707963267948966,7406404.0168372346,0.011811280659472097,9.4699679622597651e-17,1.0114786740954036e-14,2.5101118156185314e-14,2.7062428632806695e-14,0,0
891,0.050000000000000003,0.0058823529411764601,-0,-9123.4591450547014,9123.4591450547014,-1.5707963267948966,3370551.6418618527,0.0053751498471825421,2.8179459189112657e-17,-4.518141201528793e-15,-5.2277102812890321e-16,4.5482842330710811e-15,0,0
892,0.001190732014131671,0.03037854906152886,0,-102301.88714943267,102301.88714943267,-1.5707963267948966,15785029.205729017,0.025173000249916918,1.5120633540651617e-15,-2.6746936722426339e-14,2.1362364258274399e-13,2.1529156809859838e-13,0,0
893,0.02962145271151264,0,0,-9327.5046918565004,9327.5046918565004,-1.5707963267948966,3186238.9247342022,0.0050812191858041469,2.6487598254310176e-17,-2.02285743046194e-15,6.3637913484425722e-15,6.6775588736070016e-15,0,0
894,0.024567280684799509,0,-0,16562.414454000049,16562.414454000049,1.5707963267948966,4083883.4686505403,0.0065127278662024946,5.7109136334160822e-17,1.1288774797563677e-14,8.112275274039017e-15,1.3901274997348036e-14,0,0
895,0.0013529456015684729,0.02168906628981241,-0,-77809.249749639333,77809.249749639333,-1.5707963267948966,16258170.235361643,0.025927536659191678,1.081713452345512e-15,-4.0892050662822535e-14,-2.5798004656569666e-13,2.6120081208420826e-13,0,0
896,0.03989452621028302,0.0079051423236742649,-0,8551.3182562910188,8551.3182562910188,1.5707963267948966,2360158.3811141211,0.003763836401143065,1.7160401328236448e-17,2.6352974911685362e-15,-1.1916012264821977e-15,2.892180207026018e-15,0,0
897,0.017896647854947281,0.018828855310567699,0,-24785.38351611191,24785.38351611191,-1.5707963267948966,9905158.4015502129,0.015796141500149633,2.3254558531257608e-16,-7.4183526228524272e-14,2.7883536713034249e-14,7.9250786641681208e-14,0,0
898,0.002884912456223538,0.033156010012739059,0,-45713.150593961946,45713.150593961946,-1.5707963267948966,20485854.118582435,0.032669588641601778,9.3903297095356664e-16,-2.0549831261740761e-14,2.1407799711300076e-13,2.1506204782062311e-13,0,0
899,0.01742460538011599,0.031740135515584807,0,-34869.525753500056,34869.525753500056,-1.5707963267948966,3029831.6504123155,0.0048317904198336226,1.4162221251485259e-16,3.6213520945412955e-15,6.0065864220376959e-15,7.0137915165797622e-15,0,0
900,0.0080986220606667214,0.0130831668191549,-0,28715.433621629069,28715.433621629069,1.5707963267948966,7473782.1230412964,0.01191873114703269,1.8152587190722807e-16,1.3482403110689314e-13,2.1822758525683087e-14,1.3657873975689905e-13,0,0
901,0.01431926150758055,0.01562377335116855,0,-29266.907914470699,29266.907914470699,-1.5707963267948966,12195953.510333996,0.019449361592070228,3.4481006197830801e-16,7.9511899788308512e-14,1.537458933870781e-14,8.0984691178517942e-14,0,0
902,0.044166666666666667,0.10000000000000001,-0,8239.715733407189,8239.715733407189,1.5707963267948966,2524156.0377470888,0.0040253698451172548,1.7998620096922984e-17,-2.2687625200273003e-16,-1.7775154867787009e-15,1.7919358636572148e-15,0,0
903,0.034102629689183532,0.089808921900246336,-0,-275.01943221078432,275.01943221078432,-1.5707963267948966,1984190.8299936068,0.0031642663189488285,6.7886151468077192e-18,1.6535597335675268e-15,7.9492024101794401e-16,1.8347092363794151e-15,0,0
904,0.0046101040624892987,0.022164994231169719,0,-20829.286387144024,20829.286387144024,-1.5707963267948966,24357088.112071201,0.038843196115841409,1.0666885726124794e-15,2.1656887828026511e-13,-1.5606221391259965e-13,2.6694099282589455e-13,0,0
905,0.003309404700203578,0.096219431755270493,-0,-28676.704809609353,28676.704809609353,-1.5707963267948966,15576684.210205676,0.024840744379115324,5.0298298415692137e-16,1.9612639362289114e-13,-1.1116619242690206e-13,2.254406454351483e-13,0,0
906,0.040441930653310747,0.023813936021860431,0,16904.225025936448,16904.225025936448,1.5707963267948966,3138394.5123595945,0.0050049198398247289,4.653180026288779e-17,7.7773015536970417e-15,-7.7561485186634321e-15,1.0983818065713915e-14,0,0
907,0.010570639242485989,0.032690504071923289,-0,40063.778980742136,40063.778980742136,1.5707963267948966,8507539.4328345601,0.013567304151150704,2.9074401683359223e-16,-6.8593217044203849e-14,-1.7015474391168616e-15,6.8614318390266204e-14,0,0
908,0.015228358163517079,0.032077401269451737,0,-21332.480396494338,21332.480396494338,-1.5707963267948966,10396761.143613214,0.016580119520559017,2.3325799931767455e-16,7.2546121890846991e-14,2.1328529714574624e-14,7.5616439887018755e-14,0,0
909,0.034716089533634469,0,0,-22197.923793662852,22197.923793662852,-1.5707963267948966,3104496.5185991991,0.0049508613902469224,6.7585780985999403e-17,6.3813495398165248e-17,7.2950880757278989e-15,7.2953671734068542e-15,0,0
910,0.01500832644398134,0.016051514849490491,-0,-36734.525356337188,36734.525356337188,-1.5707963267948966,8866929.3795400001,0.01414043728257058,2.750423650948936e-16,7.5232190862338914e-14,2.2806249555018226e-14,7.8613024116320321e-14,0,0
911,0.044905363177878133,0,0,10426.287176937178,10426.287176937178,1.5707963267948966,2445281.1964766416,0.0038995850668228629,2.1546751181161134e-17,-3.5794915710466439e-15,4.0490380940612543e-15,5.4043935269698082e-15,0,0
912,0.042223644762678161,0.0042647324165757394,0,1588.3953914704571,1588.3953914704571,1.5707963267948966,621337.16814246809,0.0009908705574809011,9.2598106862754316e-19,3.9553668191284242e-16,6.5583120161153912e-16,7.6587455353070478e-16,0,0
913,0.03981072635575629,0,-0,-8882.2881475949107,8882.2881475949107,-1.5707963267948966,2986518.8309104978,0.0047627177813269958,2.3525394298241986e-17,4.501008215615013e-15,4.444539783618906e-15,6.3255836762471992e-15,0,0
914,0.037263407944695383,0.0044120849110131019,-0,-4082.8944103530648,4082.8944103530648,-1.5707963267948966,3425899.0969639635,0.0054634145873334204,2.1939378735390428e-17,3.2156447240715626e-15,2.0101787777232414e-15,3.792253908938348e-15,0,0
915,0.050000000000000003,0.10000000000000001,0,-14363.582886249676,14363.582886249676,-1.5707963267948966,3005279.0451377099,0.0047926354248913616,3.6903304716858508e-17,-2.512337441852104e-15,-3.2750105057987412e-15,4.1276546893876797e-15,0,0
916,0.04576679251259004,0.095753253882174677,0,-1218.139090884205,1218.139090884205,-1.5707963267948966,2662176.1116647711,0.0042454758271804598,1.2359920895771818e-17,-1.069311536852639e-15,-2.7161704347023695e-15,2.91907673643524e-15,0,0
917,0.008027465543301731,0.024557430440473309,0,26889.176702352484,26889.176702352484,1.5707963267948966,10271392.637629753,0.016380189486137037,2.5652123794579407e-16,1.9616406949630023e-13,-1.6090105536850183e-14,1.9682284841332897e-13,0,0
918,0.011383311894063551,0.037427886806785937,0,18269.764107160456,18269.764107160456,1.5707963267948966,9804657.7287291735,0.01563586916684773,2.0010646182632588e-16,1.664979166449681e-14,4.0816721873380125e-14,4.4081973038420307e-14,0,0
919,0.010000000000000011,0.10000000000000001,-0,16528.901524174471,16528.901524174471,1.5707963267948966,5914119.6393639846,0.0094314766998159875,8.8510578471890208e-17,1.3593790606747395e-14,-2.6981984914267403e-14,3.0212888855153319e-14,0,0
920,0.0050000000000000001,0.10000000000000001,-0,-36757.53633865829,36757.53633865829,-1.5707963267948966,12601644.224398747,0.020096332358702351,4.1331108893490772e-16,1.9864274575011259e-13,-8.3940759496869925e-14,2.1565016008353723e-13,0,0
921,0.014472059856684309,0.027920573467493489,0,-17065.967801846797,17065.967801846797,-1.5707963267948966,11748848.666822985,0.018736346101838705,2.6787725605013117e-16,7.951103190602994e-14,-4.3210408171658382e-14,9.0493886915763718e-14,0,0
922,0.024272742295208781,0.033455654830712597,-0,7786.8933080137977,7786.8933080137977,1.5707963267948966,3968625.2315604961,0.0063289210709626337,3.3400663263096562e-17,1.4094502918116882e-14,-1.2899959548758776e-14,1.9106647242999436e-14,0,0
923,0.015063742928810219,0.033359027962386462,0,-15735.92874696987,15735.92874696987,-1.5707963267948966,10241562.630532641,0.016332618413171393,2.0627526488032703e-16,6.5078473138846451e-14,4.6984651651323272e-14,8.0266837217369881e-14,0,0
924,0.019128087962412811,0.03116776018862577,0,-31485.899329449974,31485.899329449974,-1.5707963267948966,5788647.8486999404,0.009231381953295207,1.6029170255617316e-16,-1.7660739266063119e-15,8.212506822918314e-15,8.4002550812888116e-15,0,0
925,0.02,0.0040989968205268857,0,5052.7248419267135,5052.7248419267135,1.5707963267948966,7379044.3265891103,0.011767649096902437,9.6422401521075911e-17,1.6085012881389878e-14,2.2514264309070013e-15,1.6241815180830772e-14,0,0
926,0.02,0.0074854407346785249,-0,-24608.338101108686,24608.338101108686,-1.5707963267948966,6042825.0833497066,0.009636728279106218,1.2555208019198469e-16,1.5755762931223392e-14,-7.1533474087217549e-15,1.7303596293683558e-14,0,0
927,0.017716009679346511,0.022919747606571061,-0,-14039.41568356519,14039.41568356519,-1.5707963267948966,7105863.5183827393,0.011331997032935677,1.0736064355063098e-16,-7.8673826626820898e-14,3.864546081179224e-15,7.8768684846965874e-14,0,0
928,0.014906471783160281,0.03489449383188882,0,-10124.2752791567,10124.2752791567,-1.5707963267948966,8235323.0748850247,0.013133190133534057,1.274146627672734e-16,4.9211504936269366e-14,4.4748312344654673e-14,6.6514537326717065e-14,0,0
929,0.046380619462663759,0.0037737652301213509,-0,4031.5020815509906,4031.5020815509906,1.5707963267948966,3029282.4838257539,0.0048309146425106544,1.7486694371634453e-17,-4.9345380005367113e-15,2.0730863787522542e-15,5.3523221514132512e-15,0,0
930,0.050000000000000003,0,-0,19334.307177588878,19334.307177588878,1.5707963267948966,3692434.9031680184,0.0058884696080584581,6.2162139162182022e-17,-7.1039567615426973e-15,5.02509318766815e-15,8.7015954407578067e-15,0,0
931,0.0029715357156886411,0.035932133619643591,-0,-30060.266497153145,30060.266497153145,-1.5707963267948966,15246967.741794894,0.024314932698089486,4.9388783917590878e-16,-1.2619615693654246e-14,8.4551670609336742e-14,8.5488243069356049e-14,0,0
932,0.02,0.010320630780222941,0,-32641.700709427434,32641.700709427434,-1.5707963267948966,2338048.4281174657,0.0037285767988289647,1.1966382159811128e-16,2.6765315958201967e-15,9.0763216805077432e-16,2.8262373459963262e-15,0,0
933,0.02,0.01273209384670322,0,-23812.929376986478,23812.929376986478,-1.5707963267948966,5349054.5562488958,0.0085303454258039736,1.0795475361573577e-16,-5.7891192503306312e-15,6.7709361094655588e-15,8.9083936539094011e-15,0,0
934,0.0209092501561958,0.030582958425969271,0,-18133.65065402343,18133.65065402343,-1.5707963267948966,8063396.9625165816,0.012859012872712308,1.4600737033641706e-16,2.7937829829427041e-14,1.0528478384377424e-14,2.9855840176895479e-14,0,0
935,0.0099506130987270548,0.038182636959049499,0,21714.182979700527,21714.182979700527,1.5707963267948966,8257049.1613991689,0.013167837569032736,1.6621394678005829e-16,2.8929009686763805e-16,4.4247594115701918e-14,4.4248539792721349e-14,0,0
936,0,0.10000000000000001,0,-131852.97066121359,131852.97066121359,-1.5707963267948966,20975890.306568347,0.033451068417271794,2.5567042420606746e-15,3.3704330264354835e-13,-2.4819246928584152e-13,4.1856623092059627e-13,0,0
937,0.016291202688465602,0.032719749738077453,0,-27466.964034313474,27466.964034313474,-1.5707963267948966,6319762.734963038,0.01007837152742809,1.4685215493761359e-16,3.6497194537170892e-14,2.7102260917835741e-14,4.5459627758512758e-14,0,0
938,0.016220337105234881,0.031612870247214833,-0,-30796.15135574092,30796.15135574092,-1.5707963267948966,6669361.1894666245,0.010635889785259079,1.7474376149168797e-16,4.8672876358633342e-14,9.3997751952544376e-15,4.9572216681767713e-14,0,0
